station,window_months,window_start_month,window_end_month,rolling_mean_cfs,partial_months_in_window,unusable_months_in_window
Comal Springs,18,2013-01-01,2014-06-01,168.12305000853388,0,0
Comal Springs,18,2013-02-01,2014-07-01,162.45638334186722,0,0
Comal Springs,18,2013-03-01,2014-08-01,154.89711554872846,0,0
Comal Springs,18,2013-04-01,2014-09-01,147.6837344256699,0,0
Comal Springs,18,2013-05-01,2014-10-01,141.77489332650623,0,0
Comal Springs,18,2013-06-01,2014-11-01,137.91880013654207,0,0
Comal Springs,18,2013-07-01,2014-12-01,134.21127325482163,0,0
Comal Springs,18,2013-08-01,2015-01-01,133.03923024406896,0,0
Comal Springs,18,2013-09-01,2015-02-01,136.38210018774535,0,0
Comal Springs,18,2013-10-01,2015-03-01,140.5497226489162,0,0
Comal Springs,18,2013-11-01,2015-04-01,143.5454813108039,0,0
Comal Springs,18,2013-12-01,2015-05-01,147.9686593275303,0,0
Comal Springs,18,2014-01-01,2015-06-01,157.0038445127155,0,0
Comal Springs,18,2014-02-01,2015-07-01,166.18664021164022,0,0
Comal Springs,18,2014-03-01,2015-08-01,171.72005034988905,0,0
Comal Springs,18,2014-04-01,2015-09-01,175.13367042157364,0,0
Comal Springs,18,2014-05-01,2015-10-01,178.7365975422427,0,0
Comal Springs,18,2014-06-01,2015-11-01,188.09281020651989,0,0
Comal Springs,18,2014-07-01,2015-12-01,197.35374210616146,0,0
Comal Springs,18,2014-08-01,2016-01-01,208.67990698071344,0,0
Comal Springs,18,2014-09-01,2016-02-01,220.28446760362777,0,0
Comal Springs,18,2014-10-01,2016-03-01,232.66630750804833,0,0
Comal Springs,18,2014-11-01,2016-04-01,244.57514860721201,0,0
Comal Springs,18,2014-12-01,2016-05-01,256.17855362513313,0,0
Comal Springs,18,2015-01-01,2016-06-01,269.956450877224,0,0
Comal Springs,18,2015-02-01,2016-07-01,280.94032184496587,0,0
Comal Springs,18,2015-03-01,2016-08-01,290.45766695505296,0,0
Comal Springs,18,2015-04-01,2016-09-01,300.5011556049932,0,0
Comal Springs,18,2015-05-01,2016-10-01,309.94804927285463,0,0
Comal Springs,18,2015-06-01,2016-11-01,316.8359823672393,0,0
Comal Springs,18,2015-07-01,2016-12-01,320.74703374119395,0,0
Comal Springs,18,2015-08-01,2017-01-01,323.95312693115807,0,0
Comal Springs,18,2015-09-01,2017-02-01,332.07646282465527,0,0
Comal Springs,18,2015-10-01,2017-03-01,343.1628427529707,0,0
Comal Springs,18,2015-11-01,2017-04-01,354.35991563230164,0,0
Comal Springs,18,2015-12-01,2017-05-01,359.0843481293148,0,0
Comal Springs,18,2016-01-01,2017-06-01,361.27526808152504,0,0
Comal Springs,18,2016-02-01,2017-07-01,359.51899568009134,0,0
Comal Springs,18,2016-03-01,2017-08-01,358.245976275815,0,0
Comal Springs,18,2016-04-01,2017-09-01,357.55487711213516,0,0
Comal Springs,18,2016-05-01,2017-10-01,356.9471112817887,0,0
Comal Springs,18,2016-06-01,2017-11-01,354.80111367127495,0,0
Comal Springs,18,2016-07-01,2017-12-01,349.5823562041304,0,0
Comal Springs,18,2016-08-01,2018-01-01,347.3673024406895,0,0
Comal Springs,18,2016-09-01,2018-02-01,343.9134493940945,0,0
Comal Springs,18,2016-10-01,2018-03-01,339.21404676565965,0,0
Comal Springs,18,2016-11-01,2018-04-01,335.070856801502,0,0
Comal Springs,18,2016-12-01,2018-05-01,329.3926011264721,0,0
Comal Springs,18,2017-01-01,2018-06-01,319.3704386414064,0,0
Comal Springs,18,2017-02-01,2018-07-01,309.6320873869261,0,0
Comal Springs,18,2017-03-01,2018-08-01,296.73276583034647,0,0
Comal Springs,18,2017-04-01,2018-09-01,287.47786738351255,0,0
Comal Springs,18,2017-05-01,2018-10-01,283.56574074074075,0,0
Comal Springs,18,2017-06-01,2018-11-01,282.60427120669056,0,0
Comal Springs,18,2017-07-01,2018-12-01,284.1929211469534,0,0
Comal Springs,18,2017-08-01,2019-01-01,289.35062724014335,0,0
Comal Springs,18,2017-09-01,2019-02-01,295.5188300051203,0,0
Comal Springs,18,2017-10-01,2019-03-01,300.7654847243557,0,0
Comal Springs,18,2017-11-01,2019-04-01,304.6010283324799,0,0
Comal Springs,18,2017-12-01,2019-05-01,309.2255205666496,0,0
Comal Springs,18,2018-01-01,2019-06-01,313.8202039597201,0,0
Comal Springs,18,2018-02-01,2019-07-01,316.2503114866018,0,0
Comal Springs,18,2018-03-01,2019-08-01,316.431763099505,0,0
Comal Springs,18,2018-04-01,2019-09-01,317.055239802014,0,0
Comal Springs,18,2018-05-01,2019-10-01,317.16975593104627,0,0
Comal Springs,18,2018-06-01,2019-11-01,320.3146782727428,0,0
Comal Springs,18,2018-07-01,2019-12-01,325.8493855606759,0,0
Comal Springs,18,2018-08-01,2020-01-01,331.4174859190988,0,0
Comal Springs,18,2018-09-01,2020-02-01,339.2236903437682,0,0
Comal Springs,18,2018-10-01,2020-03-01,342.2904167475914,0,0
Comal Springs,18,2018-11-01,2020-04-01,340.57291376073357,0,0
Comal Springs,18,2018-12-01,2020-05-01,336.4985410008769,0,0
Comal Springs,18,2019-01-01,2020-06-01,330.98026143098446,0,0
Comal Springs,18,2019-02-01,2020-07-01,324.0429854453214,0,0
Comal Springs,18,2019-03-01,2020-08-01,316.46976475919746,0,0
Comal Springs,18,2019-04-01,2020-09-01,310.12496189181394,0,0
Comal Springs,18,2019-05-01,2020-10-01,305.1998125489227,0,0
Comal Springs,18,2019-06-01,2020-11-01,298.1030980925308,0,0
Comal Springs,18,2019-07-01,2020-12-01,291.75931075680796,0,0
Comal Springs,18,2019-08-01,2021-01-01,287.5263358464137,0,0
Comal Springs,18,2019-09-01,2021-02-01,285.4063921700184,0,0
Comal Springs,18,2019-10-01,2021-03-01,282.50872191912237,0,0
Comal Springs,18,2019-11-01,2021-04-01,278.00346504934936,0,0
Comal Springs,18,2019-12-01,2021-05-01,274.92126672198975,0,0
Comal Springs,18,2020-01-01,2021-06-01,273.9032261007233,0,0
Comal Springs,18,2020-02-01,2021-07-01,272.4390683946301,0,0
Comal Springs,18,2020-03-01,2021-08-01,270.4877026796382,0,0
Comal Springs,18,2020-04-01,2021-09-01,268.23023553507426,0,0
Comal Springs,18,2020-05-01,2021-10-01,265.9477385219321,0,0
Comal Springs,18,2020-06-01,2021-11-01,265.7869260966035,0,0
Comal Springs,18,2020-07-01,2021-12-01,265.94140638334187,0,0
Comal Springs,18,2020-08-01,2022-01-01,266.76040279911246,0,0
Comal Springs,18,2020-09-01,2022-02-01,268.9824330090459,0,0
Comal Springs,18,2020-10-01,2022-03-01,269.09784519542586,0,0
Comal Springs,18,2020-11-01,2022-04-01,266.29892046424305,0,0
Comal Springs,18,2020-12-01,2022-05-01,262.91355606758833,0,0
Comal Springs,18,2021-01-01,2022-06-01,256.49623229220003,0,0
Comal Springs,18,2021-02-01,2022-07-01,247.84390254309608,0,0
Comal Springs,18,2021-03-01,2022-08-01,239.16456306536952,0,0
Comal Springs,18,2021-04-01,2022-09-01,231.71964072367297,0,0
Comal Springs,18,2021-05-01,2022-10-01,225.1334997439836,0,0
Comal Springs,18,2021-06-01,2022-11-01,216.77125362689878,0,0
Comal Springs,18,2021-07-01,2022-12-01,207.3950290151903,0,0
Comal Springs,18,2021-08-01,2023-01-01,198.2140254309609,0,0
Comal Springs,18,2021-09-01,2023-02-01,189.163270182625,0,0
Comal Springs,18,2021-10-01,2023-03-01,180.95837173579108,0,0
Comal Springs,18,2021-11-01,2023-04-01,173.4667946748592,0,0
Comal Springs,18,2021-12-01,2023-05-01,166.91076122205155,0,0
Comal Springs,18,2022-01-01,2023-06-01,160.3136883427206,0,0
Comal Springs,18,2022-02-01,2023-07-01,150.3405700631507,0,0
Comal Springs,18,2022-03-01,2023-08-01,138.13825311486602,0,0
Comal Springs,18,2022-04-01,2023-09-01,127.23024833589349,0,0
Comal Springs,18,2022-05-01,2023-10-01,119.81591141833077,0,0
Comal Springs,18,2022-06-01,2023-11-01,115.75312766683734,0,0
Comal Springs,18,2022-07-01,2023-12-01,115.06650878989589,0,0
Comal Springs,18,2022-08-01,2024-01-01,117.17941201570234,0,0
Comal Springs,18,2022-09-01,2024-02-01,121.47109413163362,0,0
Comal Springs,18,2022-10-01,2024-03-01,123.90167955576743,0,0
Comal Springs,18,2022-11-01,2024-04-01,126.86004275767903,0,0
Comal Springs,18,2022-12-01,2024-05-01,127.31189460953087,0,0
Comal Springs,18,2023-01-01,2024-06-01,125.40293403605416,0,0
Comal Springs,18,2023-02-01,2024-07-01,124.00687668838391,0,0
Comal Springs,18,2023-03-01,2024-08-01,122.57734519836856,0,0
Comal Springs,18,2023-04-01,2024-09-01,121.03409549705434,0,0
Comal Springs,18,2023-05-01,2024-10-01,117.15112058666007,0,0
Comal Springs,18,2023-06-01,2024-11-01,111.5275244098381,0,0
Comal Springs,18,2023-07-01,2024-12-01,105.95434639311169,0,0
Comal Springs,18,2023-08-01,2025-01-01,104.73391628558481,0,0
Comal Springs,18,2023-09-01,2025-02-01,105.99377291640917,0,0
Comal Springs,18,2023-10-01,2025-03-01,106.15088163803402,0,0
Comal Springs,18,2023-11-01,2025-04-01,104.94114448152268,0,0
Comal Springs,18,2023-12-01,2025-05-01,101.85697482799819,0,0
Comal Springs,18,2024-01-01,2025-06-01,101.0602603716063,0,0
Comal Springs,18,2024-02-01,2025-07-01,100.38463313146295,0,0
Comal Springs,18,2024-03-01,2025-08-01,95.33488649940263,0,0
Comal Springs,18,2024-04-01,2025-09-01,91.57096774193549,0,0
Comal Springs,18,2024-05-01,2025-10-01,86.91726403823178,0,0
Comal Springs,18,2024-06-01,2025-11-01,83.44133811230586,0,0
Comal Springs,18,2024-07-01,2025-12-01,82.40406212664277,0,0
Comal Springs,18,2024-08-01,2026-01-01,80.92556750298685,0,0
Comal Springs,18,2024-09-01,2026-02-01,79.39676565966889,0,0
Comal Springs,18,2024-10-01,2026-03-01,78.01169994879672,0,0
Comal Springs,18,2024-11-01,2026-04-01,78.75763782215395,0,0
Comal Springs,18,2024-12-01,2026-05-01,83.21815156169995,0,0
Comal Springs,18,2025-01-01,2026-06-01,89.16355180064858,0,0
Comal Springs,18,2025-02-01,2026-07-01,95.71910735620413,0,0
Comal Springs,24,1930-02-01,1932-01-01,NA,NA,NA
Comal Springs,24,1930-03-01,1932-02-01,NA,NA,NA
Comal Springs,24,1930-04-01,1932-03-01,NA,NA,NA
Comal Springs,24,1930-05-01,1932-04-01,NA,NA,NA
Comal Springs,24,1930-06-01,1932-05-01,NA,NA,NA
Comal Springs,24,1930-07-01,1932-06-01,NA,NA,NA
Comal Springs,24,1930-08-01,1932-07-01,NA,NA,NA
Comal Springs,24,1930-09-01,1932-08-01,NA,NA,NA
Comal Springs,24,1930-10-01,1932-09-01,NA,NA,NA
Comal Springs,24,1930-11-01,1932-10-01,NA,NA,NA
Comal Springs,24,1930-12-01,1932-11-01,NA,NA,NA
Comal Springs,24,1931-01-01,1932-12-01,NA,NA,NA
Comal Springs,24,1931-02-01,1933-01-01,NA,NA,NA
Comal Springs,24,1931-03-01,1933-02-01,NA,NA,NA
Comal Springs,24,1931-04-01,1933-03-01,NA,NA,NA
Comal Springs,24,1931-05-01,1933-04-01,NA,NA,NA
Comal Springs,24,1931-06-01,1933-05-01,NA,NA,NA
Comal Springs,24,1931-07-01,1933-06-01,NA,NA,NA
Comal Springs,24,1931-08-01,1933-07-01,NA,NA,NA
Comal Springs,24,1931-09-01,1933-08-01,NA,NA,NA
Comal Springs,24,1931-10-01,1933-09-01,NA,NA,NA
Comal Springs,24,1931-11-01,1933-10-01,NA,NA,NA
Comal Springs,24,1931-12-01,1933-11-01,NA,NA,NA
Comal Springs,24,1932-01-01,1933-12-01,315.2259192680286,2,0
Comal Springs,24,1932-02-01,1934-01-01,315.1560267949103,2,0
Comal Springs,24,1932-03-01,1934-02-01,314.99531250919597,2,0
Comal Springs,24,1932-04-01,1934-03-01,315.1216565952175,2,0
Comal Springs,24,1932-05-01,1934-04-01,316.19619363225456,1,0
Comal Springs,24,1932-06-01,1934-05-01,317.2418925569857,1,0
Comal Springs,24,1932-07-01,1934-06-01,317.8182814458746,1,0
Comal Springs,24,1932-08-01,1934-07-01,317.8478513383477,1,0
Comal Springs,24,1932-09-01,1934-08-01,317.00242123082086,1,0
Comal Springs,24,1932-10-01,1934-09-01,315.36573540706604,0,0
Comal Springs,24,1932-11-01,1934-10-01,314.5606278801843,0,0
Comal Springs,24,1932-12-01,1934-11-01,313.3161834357399,0,0
Comal Springs,24,1933-01-01,1934-12-01,311.88069956477216,0,0
Comal Springs,24,1933-02-01,1935-01-01,311.2704845110087,0,0
Comal Springs,24,1933-03-01,1935-02-01,311.1142345110087,0,0
Comal Springs,24,1933-04-01,1935-03-01,310.447567844342,0,0
Comal Springs,24,1933-05-01,1935-04-01,308.76979006656427,0,0
Comal Springs,24,1933-06-01,1935-05-01,308.1541986687148,0,0
Comal Springs,24,1933-07-01,1935-06-01,309.3680875576037,0,0
Comal Springs,24,1933-08-01,1935-07-01,310.38152841781874,0,0
Comal Springs,24,1933-09-01,1935-08-01,311.88421658986175,0,0
Comal Springs,24,1933-10-01,1935-09-01,312.97310547875065,0,0
Comal Springs,24,1933-11-01,1935-10-01,315.0389656938044,0,0
Comal Springs,24,1933-12-01,1935-11-01,317.36813236047107,0,0
Comal Springs,24,1934-01-01,1935-12-01,319.9649065540195,0,0
Comal Springs,24,1934-02-01,1936-01-01,322.32243343573987,0,0
Comal Springs,24,1934-03-01,1936-02-01,324.9802741582358,0,0
Comal Springs,24,1934-04-01,1936-03-01,326.1334999646874,0,0
Comal Springs,24,1934-05-01,1936-04-01,326.2696110757985,0,0
Comal Springs,24,1934-06-01,1936-05-01,326.7884282800996,0,0
Comal Springs,24,1934-07-01,1936-06-01,329.4189838356551,0,0
Comal Springs,24,1934-08-01,1936-07-01,330.76710211522504,0,0
Comal Springs,24,1934-09-01,1936-08-01,332.14210211522504,0,0
Comal Springs,24,1934-10-01,1936-09-01,334.90182433744724,0,0
Comal Springs,24,1934-11-01,1936-10-01,337.45021143422144,0,0
Comal Springs,24,1934-12-01,1936-11-01,340.55160032311034,0,0
Comal Springs,24,1935-01-01,1936-12-01,343.39165408655117,0,0
Comal Springs,24,1935-02-01,1937-01-01,345.55294440913184,0,0
Comal Springs,24,1935-03-01,1937-02-01,347.86842059960804,0,0
Comal Springs,24,1935-04-01,1937-03-01,350.77702275014565,0,0
Comal Springs,24,1935-05-01,1937-04-01,353.91868941681236,0,0
Comal Springs,24,1935-06-01,1937-05-01,356.2547109221887,0,0
Comal Springs,24,1935-07-01,1937-06-01,358.1560998110776,0,0
Comal Springs,24,1935-08-01,1937-07-01,358.9356697035507,0,0
Comal Springs,24,1935-09-01,1937-08-01,358.9047557250561,0,0
Comal Springs,24,1935-10-01,1937-09-01,358.8839223917227,0,0
Comal Springs,24,1935-11-01,1937-10-01,357.96187938097006,0,0
Comal Springs,24,1935-12-01,1937-11-01,356.27299049208114,0,0
Comal Springs,24,1936-01-01,1937-12-01,354.3334743630489,0,0
Comal Springs,24,1936-02-01,1938-01-01,352.27299049208114,0,0
Comal Springs,24,1936-03-01,1938-02-01,350.6300307219662,0,0
Comal Springs,24,1936-04-01,1938-03-01,349.5117511520737,0,0
Comal Springs,24,1936-05-01,1938-04-01,349.92425115207374,0,0
Comal Springs,24,1936-06-01,1938-05-01,351.0331221198157,0,0
Comal Springs,24,1936-07-01,1938-06-01,350.11784434203787,0,0
Comal Springs,24,1936-08-01,1938-07-01,349.57886584741425,0,0
Comal Springs,24,1936-09-01,1938-08-01,348.88128520225297,0,0
Comal Springs,24,1936-10-01,1938-09-01,348.3423963133641,0,0
Comal Springs,24,1936-11-01,1938-10-01,347.2496543778802,0,0
Comal Springs,24,1936-12-01,1938-11-01,346.30382104454685,0,0
Comal Springs,24,1937-01-01,1938-12-01,345.3253264208909,0,0
Comal Springs,24,1937-02-01,1939-01-01,344.27156298003075,0,0
Comal Springs,24,1937-03-01,1939-02-01,343.3191820276498,0,0
Comal Springs,24,1937-04-01,1939-03-01,341.4992895545315,0,0
Comal Springs,24,1937-05-01,1939-04-01,339.0062339989759,0,0
Comal Springs,24,1937-06-01,1939-05-01,336.45515873015876,0,0
Comal Springs,24,1937-07-01,1939-06-01,333.3232142857143,0,0
Comal Springs,24,1937-08-01,1939-07-01,329.46434331797235,0,0
Comal Springs,24,1937-09-01,1939-08-01,327.2842357910906,0,0
Comal Springs,24,1937-10-01,1939-09-01,326.0161802355351,0,0
Comal Springs,24,1937-11-01,1939-10-01,324.66268561187917,0,0
Comal Springs,24,1937-12-01,1939-11-01,323.0043522785458,0,0
Comal Springs,24,1938-01-01,1939-12-01,321.425051203277,0,0
Comal Springs,24,1938-02-01,1940-01-01,319.7274705581157,0,0
Comal Springs,24,1938-03-01,1940-02-01,317.9566372247824,0,0
Comal Springs,24,1938-04-01,1940-03-01,316.10045442908347,0,0
Comal Springs,24,1938-05-01,1940-04-01,313.2823988735279,0,0
Comal Springs,24,1938-06-01,1940-05-01,308.9557859703021,0,0
Comal Springs,24,1938-07-01,1940-06-01,305.2377304147465,0,0
Comal Springs,24,1938-08-01,1940-07-01,302.3546658986175,0,0
Comal Springs,24,1938-09-01,1940-08-01,299.59256912442396,0,0
Comal Springs,24,1938-10-01,1940-09-01,296.43145801331286,0,0
Comal Springs,24,1938-11-01,1940-10-01,293.62769457245264,0,0
Comal Springs,24,1938-12-01,1940-11-01,290.8040834613415,0,0
Comal Springs,24,1939-01-01,1940-12-01,289.05811571940603,0,0
Comal Springs,24,1939-02-01,1941-01-01,287.9747823860727,0,0
Comal Springs,24,1939-03-01,1941-02-01,287.21585381464416,0,0
Comal Springs,24,1939-04-01,1941-03-01,287.313972094214,0,0
Comal Springs,24,1939-05-01,1941-04-01,288.2250832053251,0,0
Comal Springs,24,1939-06-01,1941-05-01,291.7264272913466,0,0
Comal Springs,24,1939-07-01,1941-06-01,294.6667050691244,0,0
Comal Springs,24,1939-08-01,1941-07-01,298.43283410138247,0,0
Comal Springs,24,1939-09-01,1941-08-01,301.39116743471584,0,0
Comal Springs,24,1939-10-01,1941-09-01,302.81061187916026,0,0
Comal Springs,24,1939-11-01,1941-10-01,305.5740527393753,0,0
Comal Springs,24,1939-12-01,1941-11-01,308.3740527393753,0,0
Comal Springs,24,1940-01-01,1941-12-01,310.4143753200205,0,0
Comal Springs,24,1940-02-01,1942-01-01,312.63749359959036,0,0
Comal Springs,24,1940-03-01,1942-02-01,314.5080293138761,0,0
Comal Springs,24,1940-04-01,1942-03-01,316.5846422171019,0,0
Comal Springs,24,1940-05-01,1942-04-01,319.17769777265744,0,0
Comal Springs,24,1940-06-01,1942-05-01,321.2502784178187,0,0
Comal Springs,24,1940-07-01,1942-06-01,322.95166730670763,0,0
Comal Springs,24,1940-08-01,1942-07-01,324.6747855862775,0,0
Comal Springs,24,1940-09-01,1942-08-01,326.48258128520223,0,0
Comal Springs,24,1940-10-01,1942-09-01,329.81035906298,0,0
Comal Springs,24,1940-11-01,1942-10-01,334.62487519201227,0,0
Comal Springs,24,1940-12-01,1942-11-01,340.25543074756786,0,0
Comal Springs,24,1941-01-01,1942-12-01,345.5578501024066,0,0
Comal Springs,24,1941-02-01,1943-01-01,350.170753328213,0,0
Comal Springs,24,1941-03-01,1943-02-01,353.4639080901178,0,0
Comal Springs,24,1941-04-01,1943-03-01,355.5821876600102,0,0
Comal Springs,24,1941-05-01,1943-04-01,356.34329877112134,0,0
Comal Springs,24,1941-06-01,1943-05-01,354.0516321044547,0,0
Comal Springs,24,1941-07-01,1943-06-01,352.08357654889915,0,0
Comal Springs,24,1941-08-01,1943-07-01,350.83223246287764,0,0
Comal Springs,24,1941-09-01,1943-08-01,349.051318484383,0,0
Comal Springs,24,1941-10-01,1943-09-01,348.2346518177163,0,0
Comal Springs,24,1941-11-01,1943-10-01,346.28169482846903,0,0
Comal Springs,24,1941-12-01,1943-11-01,345.169194828469,0,0
Comal Springs,24,1942-01-01,1943-12-01,344.2847862263185,0,0
Comal Springs,24,1942-02-01,1944-01-01,344.05494751664105,0,0
Comal Springs,24,1942-03-01,1944-02-01,344.1226301931599,0,0
Comal Springs,24,1942-04-01,1944-03-01,345.0876839566008,0,0
Comal Springs,24,1942-05-01,1944-04-01,346.909906178823,0,0
Comal Springs,24,1942-06-01,1944-05-01,349.7513040282854,0,0
Comal Springs,24,1942-07-01,1944-06-01,352.24158180606315,0,0
Comal Springs,24,1942-08-01,1944-07-01,353.45260331143953,0,0
Comal Springs,24,1942-09-01,1944-08-01,353.7953452469234,0,0
Comal Springs,24,1942-10-01,1944-09-01,352.8217341358123,0,0
Comal Springs,24,1942-11-01,1944-10-01,350.21555134011334,0,0
Comal Springs,24,1942-12-01,1944-11-01,346.3530513401133,0,0
Comal Springs,24,1943-01-01,1944-12-01,342.758965318608,0,0
Comal Springs,24,1943-02-01,1945-01-01,340.12858897452196,0,0
Comal Springs,24,1943-03-01,1945-02-01,339.7431723078553,0,0
Comal Springs,24,1943-04-01,1945-03-01,340.15043037237143,0,0
Comal Springs,24,1943-05-01,1945-04-01,342.21848592792696,0,0
Comal Springs,24,1943-06-01,1945-05-01,345.59483001394847,0,0
Comal Springs,24,1943-07-01,1945-06-01,347.525385569504,0,0
Comal Springs,24,1943-08-01,1945-07-01,348.3116758920847,0,0
Comal Springs,24,1943-09-01,1945-08-01,349.32780492434273,0,0
Comal Springs,24,1943-10-01,1945-09-01,349.87780492434274,0,0
Comal Springs,24,1943-11-01,1945-10-01,351.0310307307943,0,0
Comal Springs,24,1943-12-01,1945-11-01,351.68380850857216,0,0
Comal Springs,24,1944-01-01,1945-12-01,352.6112278634108,0,0
Comal Springs,24,1944-02-01,1946-01-01,352.2523568956689,0,0
Comal Springs,24,1944-03-01,1946-02-01,351.3572932667691,0,0
Comal Springs,24,1944-04-01,1946-03-01,350.4782610087046,0,0
Comal Springs,24,1944-05-01,1946-04-01,348.3115943420379,0,0
Comal Springs,24,1944-06-01,1946-05-01,346.83309971838196,0,0
Comal Springs,24,1944-07-01,1946-06-01,346.3678219406042,0,0
Comal Springs,24,1944-08-01,1946-07-01,347.191746671787,0,0
Comal Springs,24,1944-09-01,1946-08-01,348.4457789298515,0,0
Comal Springs,24,1944-10-01,1946-09-01,349.9596678187404,0,0
Comal Springs,24,1944-11-01,1946-10-01,352.80509792626725,0,0
Comal Springs,24,1944-12-01,1946-11-01,356.44398681515617,0,0
Comal Springs,24,1945-01-01,1946-12-01,359.3216749871992,0,0
Comal Springs,24,1945-02-01,1947-01-01,362.13619111623143,0,0
Comal Springs,24,1945-03-01,1947-02-01,363.2864887352791,0,0
Comal Springs,24,1945-04-01,1947-03-01,364.2461661546339,0,0
Comal Springs,24,1945-05-01,1947-04-01,363.7711661546339,0,0
Comal Springs,24,1945-06-01,1947-05-01,361.795359703021,0,0
Comal Springs,24,1945-07-01,1947-06-01,360.60369303635434,0,0
Comal Springs,24,1945-08-01,1947-07-01,359.8644457245264,0,0
Comal Springs,24,1945-09-01,1947-08-01,359.1157898105479,0,0
Comal Springs,24,1945-10-01,1947-09-01,358.4866231438812,0,0
Comal Springs,24,1945-11-01,1947-10-01,357.57667690732205,0,0
Comal Springs,24,1945-12-01,1947-11-01,356.6711213517665,0,0
Comal Springs,24,1946-01-01,1947-12-01,355.5649385560676,0,0
Comal Springs,24,1946-02-01,1948-01-01,354.7625192012289,0,0
